20/06/2005	362.5	2.166666667	4.05	1.206849315	3.81	0.43630137	3.49
21/06/2005	360.5	2.010277778	3.98	1.242191781	3.83	0.400684932	3.45
22/06/2005	361.12	1.919333333	3.93	1.216931507	3.82	0.392986301	3.44
23/06/2005	365.02	1.986	3.97	1.224876712	3.82	0.376684932	3.42
24/06/2005	350.83	2.009277778	3.98	1.312794521	3.88	0.429	3.48
27/06/2005	362.5	1.916666667	3.93	1.231506849	3.82	0.386986301	3.44
28/06/2005	364	1.922222222	3.93	1.22739726	3.82	0.405821918	3.46
29/06/2005	362.5	2	3.97	1.193150685	3.8	0.417123288	3.47
30/06/2005	372	1.942888889	3.94	1.156164384	3.77	0.365136986	3.41
04/07/2005	380.5	1.95	3.95	1.12739726	3.76	0.385616438	3.43
05/07/2005	390.5	1.830555556	3.89	1.157260274	3.78	0.361575342	3.41
06/07/2005	388	1.888888889	3.92	1.16109589	3.78	0.35890411	3.4
07/07/2005	392	1.919444444	3.93	1.161643836	3.78	0.319931507	3.36
08/07/2005	387.5	1.985555556	3.97	1.182191781	3.79	0.393835616	3.44
11/07/2005	387.55	2.055444444	4	1.176575342	3.79	0.380068493	3.43
13/07/2005	377.5	2.027777778	3.99	1.2	3.8	0.380136986	3.43
14/07/2005	376.5	2.102777778	4.02	1.242465753	3.83	0.37260274	3.42
15/07/2005	372	2.030833333	3.99	1.098630137	3.74	0.382191781	3.43
18/07/2005	376.5	1.963888889	3.95	1.067123288	3.71	0.365068493	3.41
19/07/2005	380	1.852944444	3.9	1.063013699	3.71	0.354794521	3.4
20/07/2005	382.5	1.958055556	3.95	1.034109589	3.69	0.359589041	3.41
21/07/2005	381.25	1.909722222	3.93	0.996575342	3.67	0.383219178	3.43
22/07/2005	380.75	2.606944444	4.27	1.011643836	3.68	0.382534247	3.43
25/07/2005	382.5	2.408888889	4.17	1.019726027	3.68	0.358082192	3.4
26/07/2005	385.5	2.413722222	4.17	1	3.67	0.338424658	3.38
27/07/2005	405.05	2.416388889	4.17	0.947808219	3.63	0.295205479	3.33
29/07/2005	404.95	2.469722222	4.2	0.936027397	3.63	0.31239726	3.35
01/08/2005	412	2.355277778	4.15	0.911780822	3.61	0.28630137	3.32
02/08/2005	417.45	2.178611111	4.06	0.905616438	3.61	0.244589041	3.28
03/08/2005	423	2.177777778	4.06	0.82739726	3.55	0.228767123	3.26
04/08/2005	427.5	2.180555556	4.06	0.76369863	3.51	0.168561644	3.19
05/08/2005	424.5	2.030555556	3.99	0.82260274	3.55	0.22260274	3.25
08/08/2005	415.5	2.205277778	4.07	0.894520548	3.6	0.23630137	3.27
09/08/2005	403	2.205555556	4.07	0.898630137	3.6	0.265753425	3.3
10/08/2005	402.75	2.259722222	4.1	0.896575342	3.6	0.256506849	3.29
11/08/2005	406	1.911111111	3.93	0.887671233	3.59	0.275068493	3.31
12/08/2005	426.05	1.605277778	3.78	0.787945205	3.53	0.299931507	3.34
16/08/2005	421.95	1.650444444	3.8	0.778219178	3.52	0.284315068	3.32
